Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"Dasugari, Saiprasad",57188663553,1,"Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
",,
"Das, Julia",57447748900,8,"Medicine
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Engineering
Chemistry
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Neuroscience
",,
"Das, Julia",57936007300,1,"Medicine
Nursing
",,
"Das, Aditi",57279311600,1,"Social Sciences
",,
"Darwin, Hannah",37085122000,2,"Multidisciplinary
Psychology
",,
"Dargue, Paul",57218534525,2,"Social Sciences
",,
"Dargan, C. L.",6603489060,11,"Physics and Astronomy
Materials Science
Engineering
Mathematics
Computer Science
",,
"Daramola, Alex S.",57996319000,1,"Energy
Engineering
",,
"Danskin, Julie",24280758200,1,"Medicine
",,
"Daniels, Ruth E.",57189218150,7,"Chemistry
Materials Science
Chemical Engineering
",,
"Dangheralou, Amin",57362071300,1,"Social Sciences
Computer Science
Engineering
Environmental Science
",,
"Danby, Richard",57192115066,1,"Computer Science
Mathematics
",,
"Danby, Gillian",57232899700,1,"Economics, Econometrics and Finance
Business, Management and Accounting
",,
"Danaher, Seán",6603795669,60,"Physics and Astronomy
Engineering
Computer Science
Materials Science
Environmental Science
Mathematics
Chemical Engineering
Earth and Planetary Sciences
Energy
Social Sciences
Chemistry
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
",,
"Dammers, Jane",56630514100,4,"Medicine
Psychology
Social Sciences
Nursing
",,
"Damij, Nadja",15131200400,50,"Business, Management and Accounting
Computer Science
Decision Sciences
Mathematics
Social Sciences
Economics, Econometrics and Finance
Engineering
Medicine
Health Professions
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Arts and Humanities
",,
"Daly, Siobhan",23993423300,15,"Business, Management and Accounting
Social Sciences
Economics, Econometrics and Finance
Earth and Planetary Sciences
",,
"Dalton, Ruth Conroy",7201569959,79,"Computer Science
Earth and Planetary Sciences
Engineering
Social Sciences
Arts and Humanities
Environmental Science
Mathematics
Psychology
Medicine
Biochemistry, Genetics and Molecular Biology
Neuroscience
Agricultural and Biological Sciences
Physics and Astronomy
Energy
Multidisciplinary
Chemistry
",0000-0001-9594-1724,
"Dalton, Nick Sheep C.",20435399800,45,"Computer Science
Earth and Planetary Sciences
Social Sciences
Environmental Science
Engineering
Arts and Humanities
Mathematics
Physics and Astronomy
",,
"Dalton, Nick",57518467100,1,"Computer Science
",,
"Dalkin, Sonia Michelle",55321411600,29,"Medicine
Social Sciences
Nursing
Health Professions
Psychology
Arts and Humanities
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
",,
"Dalhuijsen, Johannes",6602537461,10,"Medicine
Health Professions
Social Sciences
Nursing
",,
"Dalgleish, Alice",57195736966,1,"Earth and Planetary Sciences
",,
"Dala, Laurent N.",36620749800,73,"Engineering
Computer Science
Energy
Mathematics
Physics and Astronomy
Materials Science
Earth and Planetary Sciences
Environmental Science
Chemical Engineering
Business, Management and Accounting
Medicine
Social Sciences
",0000-0001-5836-6994,
"Dai, Xuewu",57921333200,2,"Engineering
Physics and Astronomy
Chemistry
Materials Science
",,
"Dahabreh, Fares",57226831533,1,"Social Sciences
",,
"Daȩbrowska, Ewa",56113103700,1,"Psychology
Arts and Humanities
Social Sciences
",,
"Dadwal, Sumesh Singh",57099983800,12,"Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
Computer Science
Engineering
",0000-0002-2582-5493,
"Dack, Rachael E.",57193932210,1,"Agricultural and Biological Sciences
Chemistry
",,
"Daadbin, Ali",6603449058,30,"Engineering
Materials Science
Physics and Astronomy
Computer Science
Energy
Arts and Humanities
Earth and Planetary Sciences
Social Sciences
Agricultural and Biological Sciences
Environmental Science
",,
"Da Silva Ramos, Yvan",57208535237,1,"Engineering
",,
"Cutting, R.",55832122600,2,"Physics and Astronomy
Materials Science
Chemistry
",,
"Cuthbertson, Lewis",57188653877,6,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Nursing
Environmental Science
Agricultural and Biological Sciences
",,
"Cushing, Toby",56684862800,1,"Medicine
",,
"Curtis, T. C.",57219891261,2,"Arts and Humanities
",,
"Curtis, Rhiannon",57209500917,1,"Multidisciplinary
",,
"Curry, Stephanie",55897176700,1,"Business, Management and Accounting
Social Sciences
",,
"Curry, Sam",57328087000,1,"Nursing
",,
"Currie, Tammy Lee",57209242867,1,"Psychology
Social Sciences
",,
"Currie, Lucy",58104499900,1,"Social Sciences
",,
"Currie, Lucy",57985231400,1,"Engineering
Social Sciences
",,
"Cummins, Amber M.",58287839700,1,"Medicine
Multidisciplinary
",,
"Culham, Stacey",55874771600,2,"Chemistry
",,
"Cuculescu-Santana, Mirela",57221909037,2,"Agricultural and Biological Sciences
",,
"Cuculescu, Mirela",6506066130,7,"Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Multidisciplinary
Environmental Science
Medicine
",,
"Cucato, Gabriel Grizzo",57850522700,1,"Medicine
",,
"Cucato, G. G.",24773450300,128,"Medicine
Nursing
Health Professions
Biochemistry, Genetics and Molecular Biology
Psychology
Multidisciplinary
Agricultural and Biological Sciences
Neuroscience
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
",0000-0002-2060-8852,
"Cserne, Péter",55824794000,20,"Social Sciences
Arts and Humanities
Economics, Econometrics and Finance
Business, Management and Accounting
",0000-0002-4302-1931,
"Cryant, R. A.",57214837011,1,"Physics and Astronomy
Materials Science
Engineering
Mathematics
Computer Science
",,
"Crozier, Suzanne",11139913200,2,"Medicine
Social Sciences
Nursing
",,
"Crowther, Elizabeth M.",6603632356,2,"Materials Science
Engineering
Agricultural and Biological Sciences
",,
"Crown, Matthew R.",57328121000,10,"Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Medicine
Multidisciplinary
Mathematics
Computer Science
Environmental Science
",,
"Croucher, D. J.",22999833800,3,"Physics and Astronomy
Engineering
",,
"Crouch, Sandra",16244496200,2,"Medicine
",,
"Crossland, Shannon",58220929300,1,"Agricultural and Biological Sciences
Medicine
Nursing
",,
"Cross, Méire",57084528800,1,"Social Sciences
Arts and Humanities
",,
"Crosato, Luca",57331587100,2,"Computer Science
Mathematics
Engineering
",,
"Crofts, Thomas",35229038600,36,"Social Sciences
Psychology
Medicine
Arts and Humanities
",0000-0002-4311-2665,
"Croft, Emma",57221495740,1,"Social Sciences
",0000-0001-9353-8464,
"Croasdale, Robert",6507538881,8,"Mathematics
Social Sciences
Business, Management and Accounting
Nursing
Engineering
Decision Sciences
",,
"Critchley, R. W.",6603698664,2,"Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Social Sciences
",,
"Critchley, R. W.",36860650300,1,"Environmental Science
Earth and Planetary Sciences
",,
"Critchley, Dick",7005824420,1,"Agricultural and Biological Sciences
",,
"Crispin, Denise J.",15740744800,2,"Agricultural and Biological Sciences
",,
"Crisp, Fiona",57190894063,2,"Arts and Humanities
Computer Science
Engineering
Social Sciences
",,
"Crilly, Michael",55511947300,7,"Energy
Social Sciences
Engineering
Environmental Science
Computer Science
Mathematics
Arts and Humanities
",,
"Crilley, Eilish Samantha",57216866053,5,"Medicine
Environmental Science
Social Sciences
",,
"Creighton, James R.",24439222500,29,"Chemistry
Biochemistry, Genetics and Molecular Biology
Materials Science
Physics and Astronomy
Chemical Engineering
",,
"Creasy, C.",6701435286,1,"Engineering
",,
"Creaby-Attwood, Ann",57151224800,2,"Medicine
Psychology
Social Sciences
Nursing
",,
"Crawshaw, Julie",57055455900,10,"Social Sciences
Arts and Humanities
Environmental Science
Earth and Planetary Sciences
Engineering
",0000-0003-1758-4156,
"Craven, Richard",57531707000,2,"Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
",,
"Crapper, Martin",7003307821,54,"Engineering
Environmental Science
Earth and Planetary Sciences
Chemical Engineering
Materials Science
Physics and Astronomy
Business, Management and Accounting
Chemistry
Mathematics
Social Sciences
Arts and Humanities
Energy
Agricultural and Biological Sciences
Medicine
Decision Sciences
Biochemistry, Genetics and Molecular Biology
",0000-0003-3842-7037,
"Crane, Suzanne",57664934900,1,"Economics, Econometrics and Finance
Business, Management and Accounting
",,
"Crandall, Katy",56026652700,2,"Medicine
",,
"Craig, Stephen",21233509700,4,"Medicine
Nursing
Health Professions
",,
"Craig, Michael",57818317900,1,"Medicine
",,
"Craggs, S.",57215894106,1,"Medicine
Nursing
",,
"Craggs, Carolyn",6602538732,13,"Environmental Science
Materials Science
Energy
Engineering
Psychology
Medicine
Physics and Astronomy
Social Sciences
Chemistry
",,
"Craddock, Kate",37041232300,19,"Arts and Humanities
Social Sciences
",,
"Crabtree, Ruth",57896292500,2,"Social Sciences
",,
"Crabtree, Ruth M.",56941477800,2,"Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
",,
"Crabtree, And Ruth M.",57192204073,2,"Business, Management and Accounting
Social Sciences
Psychology
",,
"Coyles, Andy",57190309663,2,"Social Sciences
",,
"Coxon, John C.",55834291800,42,"Earth and Planetary Sciences
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Medicine
",0000-0002-0166-6854,
"Cowper, Gavin",57221531195,3,"Medicine
Health Professions
Agricultural and Biological Sciences
Nursing
",,
"Cowley, David",57807699500,6,"Social Sciences
",,
"Cowell, Elaine S.",6603547751,1,"Psychology
",,
"Cowan, Alexander",36891717100,15,"Arts and Humanities
Social Sciences
",,
"Coutts, M. M.",57205989726,1,"Nursing
",,
"Couper, W. R D",36846278100,1,"Materials Science
",,
"Couper, Ross",7005193417,1,"Engineering
Social Sciences
",,
"Couper, R.",16554612300,2,"Materials Science
",,
"Coultas, Ian W.",57168439600,1,"Social Sciences
Computer Science
",,
"Coulson, James",57222352251,1,"Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Engineering
Chemistry
Computer Science
",,
"Coulson, Graham",7006168257,10,"Social Sciences
Business, Management and Accounting
Computer Science
Arts and Humanities
Engineering
Decision Sciences
",,
"Coulby, Graham",57217066321,10,"Medicine
Environmental Science
Engineering
Computer Science
Health Professions
Materials Science
Social Sciences
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
",0000-0002-5970-864X,
"Cotgreave, David",57192361573,1,"Business, Management and Accounting
Medicine
Economics, Econometrics and Finance
Psychology
",,
"Costa Pereira, Sol Carolina",57222301374,1,"Physics and Astronomy
Engineering
Chemical Engineering
",,
"Costa, Sol Carolina",57206588937,7,"Energy
Engineering
Earth and Planetary Sciences
Environmental Science
",,
"Costa, Carolina",57214988214,1,"Engineering
Energy
Environmental Science
",,
"Cosson, Jon",57208531430,2,"Engineering
",,
"Cossar, Jill A.",56089282200,11,"Social Sciences
Medicine
Psychology
",,
"Cosheril, Adam",57610915000,1,"Engineering
Social Sciences
",,
"Corulla, William J.",24346311400,10,"Psychology
Medicine
Nursing
",,
"Corradi, Marco",57208079541,121,"Engineering
Materials Science
Arts and Humanities
Earth and Planetary Sciences
Computer Science
Physics and Astronomy
Environmental Science
Social Sciences
Mathematics
Chemical Engineering
Energy
Medicine
Agricultural and Biological Sciences
",0000-0003-3872-3303,
"Corradi, Marco",57966092100,2,"Engineering
Materials Science
",,
"Cornwell, Arrian A.D.",58197528500,1,"Business, Management and Accounting
Economics, Econometrics and Finance
",,
"Cornelissen, Piers L.",36845675100,94,"Psychology
Medicine
Neuroscience
Agricultural and Biological Sciences
Social Sciences
Arts and Humanities
Biochemistry, Genetics and Molecular Biology
Health Professions
Multidisciplinary
Mathematics
Computer Science
Immunology and Microbiology
",0000-0002-2695-9581,
"Cornelissen, Katri K.",56556707200,16,"Psychology
Medicine
Neuroscience
Social Sciences
Multidisciplinary
",,
"Core, Jane",57208190914,1,"Social Sciences
",,
"Cording, Helen",6506192448,3,"Nursing
Medicine
",,
"Cordier, Reinie",35168973500,175,"Medicine
Health Professions
Psychology
Social Sciences
Neuroscience
Biochemistry, Genetics and Molecular Biology
Nursing
Arts and Humanities
Agricultural and Biological Sciences
Immunology and Microbiology
Multidisciplinary
Engineering
",0000-0002-9906-5300,
"Corder, Karen",57916612800,1,"Medicine
Nursing
",,
"Corden, Sarah",57219144054,1,"Biochemistry, Genetics and Molecular Biology
",,
"Copeland, George",57214013833,1,"Engineering
",,
"Cooper, Suzie",57350805700,1,"Social Sciences
",,
"Cooper, R. R.",7404337955,2,"Engineering
",,
"Cooper, R.",57216080238,1,"Social Sciences
",,
"Cooper, R.",57190848965,1,"",,
"Cooper, R. J.",57807266000,1,"Social Sciences
",,
"Cooper, Matthew",57224753912,1,"Nursing
",,
"Cooper, Christina",57197802603,2,"Medicine
Social Sciences
",,
"Cooper, C. B.",7403318552,11,"Engineering
Energy
Social Sciences
",,
"Cooper, Bridget",7401623604,3,"Social Sciences
Engineering
",,
"Coombs, Sophie",58081519000,1,"Social Sciences
",,
"Cookson, Sharon",57190738186,9,"Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
",,
"Cookson, Sharon",57935383300,1,"Medicine
",,
"Cookson, Jan",57204171574,1,"Social Sciences
",,
"Cooke, David A.",7202107202,8,"Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Immunology and Microbiology
",,
"Cook, Tina",57220636038,4,"Social Sciences
Engineering
Mathematics
",,
"Cook, Tina",57224615134,1,"Psychology
Medicine
Nursing
",,
"Cook, Richard",57194169038,1,"Earth and Planetary Sciences
Physics and Astronomy
",,
"Cook, Paul",57734374100,2,"Business, Management and Accounting
Social Sciences
",,
"Cook, Margaret",15843246300,6,"Medicine
Nursing
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
Social Sciences
Computer Science
",,
"Cook, Margaret",57650591200,3,"Medicine
",,
"Cook, Jenny",7404184305,1,"",,
"Cook, Ian R.",23975406800,26,"Social Sciences
Environmental Science
Earth and Planetary Sciences
Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Medicine
Psychology
",,
"Cook, Glenda",7401954651,54,"Medicine
Nursing
Social Sciences
Computer Science
Business, Management and Accounting
Mathematics
Psychology
Biochemistry, Genetics and Molecular Biology
Arts and Humanities
Earth and Planetary Sciences
Health Professions
Agricultural and Biological Sciences
",,
"Cook, Clare",57204679431,4,"Medicine
Business, Management and Accounting
Social Sciences
Arts and Humanities
Dentistry
Psychology
",,
"Conway, E. M.",7102459718,2,"Materials Science
Energy
Engineering
",,
"Conte-Helm, Marie",6507952287,3,"Social Sciences
",,
"Constantinou, Costas L.",56954574900,4,"Medicine
Nursing
Agricultural and Biological Sciences
Chemistry
",,
"Conroy-Dalton, Ruth",57204960259,8,"Psychology
Computer Science
Engineering
Neuroscience
Arts and Humanities
Medicine
Social Sciences
Earth and Planetary Sciences
Mathematics
",,
"Connor, Jackson",57193163416,1,"Engineering
Physics and Astronomy
Materials Science
",,
"Connor, Chris John",55162036000,8,"Engineering
Social Sciences
Environmental Science
Computer Science
Business, Management and Accounting
Economics, Econometrics and Finance
Mathematics
Materials Science
Chemistry
",,
"Connolly, Michael",57196547922,1,"Engineering
",,
"Conniss, Lynne R.",56538703500,3,"Computer Science
Medicine
Health Professions
Social Sciences
",,
"Conner, Tony",57208817600,2,"Nursing
Medicine
Social Sciences
",,
"Conner, Chris",55161625700,1,"Engineering
Social Sciences
",,
"Conlin, Marie Claire",57222248589,1,"Medicine
Psychology
",,
"Congy, Thibault",56938865200,10,"Physics and Astronomy
Mathematics
Engineering
Materials Science
",,
"Conde Solares, Carlos",56867745100,1,"Arts and Humanities
",,
"Conchello, Alvaro",58164864500,1,"Engineering
Energy
Environmental Science
",,
"Commane, Daniel Martin",25627329900,23,"Medicine
Biochemistry, Genetics and Molecular Biology
Chemistry
Nursing
Immunology and Microbiology
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Chemical Engineering
Computer Science
",,
"Combrink, M.",57219782137,1,"Engineering
",,
